district_id,district_name,date,year,month,temp_c,precip_mm,clim_temp_c,clim_precip_mm,temp_anom_c,precip_anom_pct,area_m2,area_type
76426892B75799514296056,Far North District,1950-02,1950,2,16.38767914,18.59051749,16.54471178,68.20079204,-0.157032633,-72.74149327,6.58E+09,district
76426892B88537535922351,Whangarei District,1950-02,1950,2,18.42587791,21.78556093,18.72673929,73.90786879,-0.300861374,-70.52335389,2.67E+09,district
76426892B63494088345666,Kaipara District,1950-02,1950,2,18.21284378,19.93491229,18.61901806,64.62008735,-0.406174272,-69.15059527,3.05E+09,district
76426892B50034078290765,Thames-Coromandel District,1950-02,1950,2,14.65524596,34.03909703,15.34579569,69.20217018,-0.690549736,-50.81209601,2.15E+09,district
76426892B20926799897700,Hauraki District,1950-02,1950,2,17.60095003,63.99528852,18.65353384,76.43408277,-1.052583804,-16.27388438,1.26E+09,district
76426892B94157809900768,Waikato District,1950-02,1950,2,16.72791819,63.56996041,17.97057364,72.29617148,-1.242655451,-12.07008738,4.42E+09,district
76426892B60758051011646,Matamata-Piako District,1950-02,1950,2,17.24873506,70.25162015,18.60029941,79.10378959,-1.351564358,-11.19057568,1.75E+09,district
76426892B9049934298416,Hamilton City,1950-02,1950,2,17.490358,69.19636866,18.97737398,79.44240401,-1.487015972,-12.89743868,1.10E+08,district
76426892B28277932455235,Waipa District,1950-02,1950,2,16.51327735,69.34531268,18.10594365,84.2018217,-1.592666297,-17.64392827,1.47E+09,district
76426892B74267582170982,?torohanga District,1950-02,1950,2,15.23014026,79.52305378,16.82037467,93.50471893,-1.590234408,-14.9528979,1.98E+09,district
76426892B10420121574176,South Waikato District,1950-02,1950,2,15.57318116,73.1165096,17.14355177,88.88892876,-1.570370609,-17.74396359,1.82E+09,district
76426892B29950050378985,Waitomo District,1950-02,1950,2,13.78909519,85.24163959,15.42713172,84.48381039,-1.638036533,0.897011156,3.52E+09,district
76426892B49452595685205,Taup? District,1950-02,1950,2,13.43420848,86.60773452,15.04263715,97.77418753,-1.608428675,-11.42065538,6.95E+09,district
76426892B94819834972279,Western Bay of Plenty District,1950-02,1950,2,16.66923455,73.41186404,17.74214192,99.41396637,-1.072907371,-26.15538167,1.93E+09,district
76426892B41625514987736,Tauranga City,1950-02,1950,2,17.62013358,70.53223316,18.58592075,101.8003405,-0.96578717,-30.7151304,1.28E+08,district
76426892B632863576138,Rotorua District,1950-02,1950,2,15.53688867,73.50133184,16.80407268,90.46777765,-1.267184013,-18.7541313,2.60E+09,district
76426892B18513134445034,Whakat?ne District,1950-02,1950,2,15.59781699,81.50439483,16.58139042,96.110216,-0.98357343,-15.19694968,4.43E+09,district
76426892B14950908560920,Masterton District,1950-02,1950,2,14.30125941,77.22598988,15.95330574,68.98322871,-1.652046331,11.94893501,2.29E+09,district
76426892B89020441057678,Carterton District,1950-02,1950,2,14.18858814,72.49827575,15.70686327,73.32821695,-1.518275127,-1.131816965,1.18E+09,district
76426892B24718175617028,South Wairarapa District,1950-02,1950,2,14.25590691,57.71263817,15.4821044,60.31881602,-1.226197482,-4.320671431,2.45E+09,district
76426892B40420864534448,Tasman District,1950-02,1950,2,11.1835606,49.10245883,12.9492552,95.78544063,-1.765694598,-48.73703299,9.60E+09,district
76426892B89864020181471,Nelson City,1950-02,1950,2,13.67070741,37.96365914,14.96310884,73.02619012,-1.292401426,-48.01363857,4.14E+08,district
76426892B14162355231744,Marlborough District,1950-02,1950,2,11.41474781,33.39462816,12.68250814,66.5642697,-1.267760328,-49.83100046,1.04E+10,district
76426892B84594849147158,Kaik?ura District,1950-02,1950,2,11.75476222,49.38842169,12.79353088,62.97051067,-1.038768658,-21.5689675,2.04E+09,district
76426892B83106555775362,Buller District,1950-02,1950,2,11.26748962,62.99861552,13.08183782,137.6826458,-1.814348199,-54.24360481,7.91E+09,district
76426892B91014587529392,Grey District,1950-02,1950,2,11.57828513,91.95165328,13.48216892,173.1134355,-1.90388379,-46.88358358,3.50E+09,district
76426892B53697269366586,Westland District,1950-02,1950,2,9.412779099,220.9315946,11.22259709,252.4126792,-1.809817995,-12.47206942,1.17E+10,district
76426892B32484543258144,Hurunui District,1950-02,1950,2,11.86269907,60.32741211,13.40974338,74.90308588,-1.547044303,-19.45937687,8.66E+09,district
76426892B89827280876957,Waimakariri District,1950-02,1950,2,12.52775518,81.50531489,13.80377709,68.40292434,-1.276021905,19.15472282,2.22E+09,district
76426892B12142127553015,Christchurch City,1950-02,1950,2,11.9980863,47.59710616,12.63623502,33.71643181,-0.638148722,41.16887109,1.46E+09,district
76426892B38400120345954,Selwyn District,1950-02,1950,2,10.98803401,103.559845,12.67207998,97.56418453,-1.684045975,6.145349884,6.43E+09,district
76426892B67490392619743,Ashburton District,1950-02,1950,2,11.48665855,118.322834,12.98389293,101.2792986,-1.497234384,16.82825183,6.14E+09,district
76426892B42496743885166,Timaru District,1950-02,1950,2,11.71691671,110.413548,13.03398306,94.4728241,-1.317066348,16.87334329,2.66E+09,district
76426892B16622223508882,Mackenzie District,1950-02,1950,2,9.965596774,115.3017452,11.95003009,116.0636032,-1.984433318,-0.656414257,7.43E+09,district
76426892B45923139634861,Waimate District,1950-02,1950,2,12.19443504,108.2035911,13.53842333,78.70995898,-1.343988293,37.47128384,3.56E+09,district
76426892B18906871273548,Chatham Islands Territory,1950-02,1950,2,1.281999777,5.531483792,1.281697124,5.673352876,3.03E-04,-2.500621544,7.73E+08,district
76426892B29825208127723,Waitaki District,1950-02,1950,2,10.79650226,102.585969,12.35529159,85.31743971,-1.558789328,20.24032764,7.19E+09,district
76426892B81213624592516,Central Otago District,1950-02,1950,2,10.67720671,93.80073295,12.49526505,81.947125,-1.818058335,14.46494669,9.96E+09,district
76426892B58919482239418,Queenstown-Lakes District,1950-02,1950,2,8.932133314,145.3025982,11.05349668,142.748797,-2.121363362,1.78901767,9.35E+09,district
76426892B14381320629181,Dunedin City,1950-02,1950,2,10.8052812,100.1966161,11.94015965,82.05861391,-1.134878449,22.10371507,3.27E+09,district
76426892B1616776897166,Clutha District,1950-02,1950,2,11.81194144,102.2580217,12.7907658,91.3921353,-0.978824356,11.88930141,6.35E+09,district
76426892B99609638104575,Southland District,1950-02,1950,2,9.904863899,176.2371111,11.14034676,158.1181747,-1.235482863,11.45911054,2.98E+10,district
76426892B13163294507058,Gore District,1950-02,1950,2,12.38968479,112.3782954,13.44660793,100.4763684,-1.056923137,11.84549872,1.25E+09,district
76426892B89444897674661,Invercargill City,1950-02,1950,2,8.161794578,55.39740043,8.62162037,59.4252769,-0.459825792,-6.778052504,3.73E+08,district
Auckland,Auckland,1950-02,1950,2,14.93347673,32.59008014,15.67898187,56.97264485,-0.745505139,-42.79696821,4.26E+09,district
76426892B5692080734545,Kaip?tiki Local Board Area,1950-02,1950,2,18.75452751,46.51088871,19.641121,71.79764808,-0.886593492,-35.21948148,3.38E+07,district
76426892B98769695069148,Wait?kere Ranges Local Board Area,1950-02,1950,2,6.756181741,17.95756791,7.144995201,26.60288556,-0.38881346,-32.49766884,2.94E+08,district
76426892B43791511168362,Kawerau District,1950-02,1950,2,16.86800709,79.85777716,17.8159696,102.7057709,-0.947962506,-22.24606614,2.35E+07,district
76426892B67902923412925,?p?tiki District,1950-02,1950,2,15.18415877,87.82274547,16.0119771,107.4352125,-0.82781833,-18.25515732,3.04E+09,district
76426892B94592608071475,Gisborne District,1950-02,1950,2,15.86208075,47.8980705,16.22071021,84.35535749,-0.358629459,-43.21869774,8.33E+09,district
76426892B8336521277252,Wairoa District,1950-02,1950,2,14.38943675,32.28071308,14.89743848,73.26180196,-0.508001734,-55.93786636,4.11E+09,district
76426892B40769329119322,Hastings District,1950-02,1950,2,14.96964966,36.5763128,15.98953901,78.74462303,-1.019889344,-53.55071699,5.21E+09,district
76426892B22916001519888,Napier City,1950-02,1950,2,15.18226163,28.45716471,15.93945512,57.09212844,-0.757193484,-50.15571238,1.02E+08,district
76426892B41441178851735,Central Hawke's Bay District,1950-02,1950,2,15.17939828,73.739955,16.71098058,74.15432093,-1.531582301,-0.558788651,3.32E+09,district
76426892B38653513639865,New Plymouth District,1950-02,1950,2,13.89639141,98.16437098,15.55601225,90.67967931,-1.659620834,8.253990003,2.19E+09,district
76426892B63659956028788,Stratford District,1950-02,1950,2,14.66406104,103.1480674,16.75641568,94.54228448,-2.092354646,9.102575611,2.17E+09,district
76426892B20989652719934,South Taranaki District,1950-02,1950,2,14.47610107,97.54125021,16.17524336,79.03339063,-1.69914229,23.41777246,3.56E+09,district
76426892B73257627899839,Ruapehu District,1950-02,1950,2,13.19703627,137.9056895,15.36767018,106.9878014,-2.170633909,28.89851712,6.72E+09,district
76426892B60533113586032,Whanganui District,1950-02,1950,2,14.32294538,119.3562048,16.4086436,76.69809803,-2.085698226,55.61820685,2.37E+09,district
76426892B73880124121288,Rangitikei District,1950-02,1950,2,12.93456749,99.97275216,14.85381388,78.14516634,-1.919246388,27.93209976,4.49E+09,district
76426892B10896556014,Manawat? District,1950-02,1950,2,13.82229003,136.976206,15.85791344,76.73270793,-2.035623408,78.51084589,2.55E+09,district
76426892B89930780438599,Palmerston North City,1950-02,1950,2,14.87717001,116.8898657,16.88130022,73.77586266,-2.004130219,58.43917167,3.94E+08,district
76426892B74237617683232,Tararua District,1950-02,1950,2,14.21663631,100.3028167,16.10324352,72.83407351,-1.88660721,37.71413831,4.37E+09,district
76426892B7250308358266,Horowhenua District,1950-02,1950,2,11.36232547,72.44392842,12.64882008,72.27868552,-1.286494601,0.228619128,1.06E+09,district
76426892B40296921759207,Kapiti Coast District,1950-02,1950,2,12.79188997,73.820585,13.99920534,91.7510787,-1.207315375,-19.54254266,7.25E+08,district
76426892B55441287291699,Porirua City,1950-02,1950,2,5.558047176,19.20350069,5.931082329,25.63012733,-0.373035153,-25.0745014,1.72E+08,district
76426892B70069822471948,Upper Hutt City,1950-02,1950,2,14.03914013,64.06776071,15.33910677,79.60321472,-1.299966646,-19.51611385,5.35E+08,district
76426892B69033052068966,Lower Hutt City,1950-02,1950,2,12.53411356,39.96916888,13.46874091,50.94406652,-0.934627347,-21.54303413,3.75E+08,district
76426892B25406189221199,Wellington City,1950-02,1950,2,10.3706459,26.06756926,10.80831089,37.88849731,-0.437664988,-31.1992528,2.88E+08,district
76426892B73686765097584,Waitemat? Local Board Area,1950-02,1950,2,18.72737222,53.17980998,19.6521273,73.8357879,-0.924755085,-27.97556375,1.86E+07,district
76426892B65793329230414,Puket?papa Local Board Area,1950-02,1950,2,14.98571346,42.55468333,15.72570595,59.0836743,-0.739992486,-27.97556375,1.70E+07,district
76426892B76499292811538,?r?kei Local Board Area,1950-02,1950,2,18.99477079,51.60498021,19.92167061,73.12521583,-0.926899816,-29.42929519,3.07E+07,district
76426892B3481372105760,Maungakiekie-T?maki Local Board Area,1950-02,1950,2,17.61782377,48.16936823,18.47897825,68.05512405,-0.861154483,-29.22007137,3.75E+07,district
76426892B61751173785029,M?ngere-?t?huhu Local Board Area,1950-02,1950,2,8.565592051,24.65034325,9.014699131,33.38223923,-0.449107079,-26.15731053,7.07E+08,district
76426892B8082635890344,?tara-Papatoetoe Local Board Area,1950-02,1950,2,1.734343663,5.139462987,1.826476677,6.624772557,-0.092133015,-22.42053681,3.71E+07,district
76426892B9784131965054,Area Outside Territorial Authority,1950-02,1950,2,0.90361654,3.264030176,0.947471631,4.947587846,-0.04385509,-34.02784796,1.71E+09,district
76426892B75799514296056,Far North District,1950-03,1950,3,15.44996473,25.16385735,15.38121276,75.87260875,0.068751969,-66.83406863,6.58E+09,district
76426892B88537535922351,Whangarei District,1950-03,1950,3,17.29976431,26.10246231,17.36356543,78.35039906,-0.063801116,-66.68496571,2.67E+09,district
76426892B63494088345666,Kaipara District,1950-03,1950,3,17.10399178,33.38477794,17.32408705,69.82657691,-0.220095269,-52.18900966,3.05E+09,district
76426892B50034078290765,Thames-Coromandel District,1950-03,1950,3,14.02184113,32.92706224,14.2297146,70.74473642,-0.207873473,-53.45652002,2.15E+09,district
76426892B20926799897700,Hauraki District,1950-03,1950,3,16.53028034,34.18430305,17.02148572,74.99616067,-0.491205377,-54.41859591,1.26E+09,district
76426892B94157809900768,Waikato District,1950-03,1950,3,15.8024562,54.13914757,16.44291486,72.2355853,-0.640458661,-25.05197079,4.42E+09,district
76426892B60758051011646,Matamata-Piako District,1950-03,1950,3,15.84988895,42.86218403,16.76865395,76.90483805,-0.918764998,-44.26594592,1.75E+09,district
76426892B9049934298416,Hamilton City,1950-03,1950,3,16.21012556,64.60003607,17.19571411,78.67091424,-0.985588546,-17.8857438,1.10E+08,district
76426892B28277932455235,Waipa District,1950-03,1950,3,15.09631475,66.63869605,16.2666877,82.06634803,-1.170372949,-18.79899904,1.47E+09,district
76426892B74267582170982,?torohanga District,1950-03,1950,3,14.00092504,73.16386688,15.10522013,90.77803674,-1.104295095,-19.40355893,1.98E+09,district
76426892B10420121574176,South Waikato District,1950-03,1950,3,14.02547361,57.37553924,15.2025381,87.59951751,-1.17706449,-34.50244833,1.82E+09,district
76426892B29950050378985,Waitomo District,1950-03,1950,3,12.8545493,81.53500736,13.91122795,84.58505023,-1.056678647,-3.605888818,3.52E+09,district
76426892B49452595685205,Taup? District,1950-03,1950,3,11.90740883,69.08087203,13.0480578,94.92785533,-1.140648966,-27.22802829,6.95E+09,district
76426892B94819834972279,Western Bay of Plenty District,1950-03,1950,3,15.3525013,38.73345203,16.03044964,99.00070655,-0.677948345,-60.8755802,1.93E+09,district
76426892B41625514987736,Tauranga City,1950-03,1950,3,16.33760986,35.24024479,16.92895266,101.016608,-0.591342799,-65.11440495,1.28E+08,district
76426892B632863576138,Rotorua District,1950-03,1950,3,13.88377412,44.50935276,14.81543841,91.88515338,-0.931664291,-51.55979925,2.60E+09,district
76426892B18513134445034,Whakat?ne District,1950-03,1950,3,13.7637157,37.15022425,14.6251762,94.89731142,-0.861460497,-60.85218465,4.43E+09,district
76426892B14950908560920,Masterton District,1950-03,1950,3,13.3608207,49.94650509,14.32005538,68.47613827,-0.959234681,-27.05998564,2.29E+09,district
76426892B89020441057678,Carterton District,1950-03,1950,3,13.20885628,54.28739351,14.0624632,74.46283238,-0.853606913,-27.09464336,1.18E+09,district
76426892B24718175617028,South Wairarapa District,1950-03,1950,3,13.31495613,51.97615206,13.98147445,65.59933439,-0.66651832,-20.76725694,2.45E+09,district
76426892B40420864534448,Tasman District,1950-03,1950,3,10.37974238,89.2530271,11.18082718,108.2619676,-0.801084807,-17.55828103,9.60E+09,district
76426892B89864020181471,Nelson City,1950-03,1950,3,12.71911887,36.45846201,13.22831013,87.00864695,-0.509191256,-58.09788648,4.14E+08,district
76426892B14162355231744,Marlborough District,1950-03,1950,3,10.29279943,56.57270736,10.84262,70.2747211,-0.549820568,-19.49778459,1.04E+10,district
76426892B84594849147158,Kaik?ura District,1950-03,1950,3,10.46914136,63.75129246,10.97684317,63.31065341,-0.507701818,0.695995096,2.04E+09,district
76426892B83106555775362,Buller District,1950-03,1950,3,10.48100905,178.8275838,11.41149038,157.3927235,-0.930481326,13.61871108,7.91E+09,district
76426892B91014587529392,Grey District,1950-03,1950,3,10.82037863,234.1093327,11.74234776,188.6980091,-0.921969125,24.06560818,3.50E+09,district
76426892B53697269366586,Westland District,1950-03,1950,3,8.604151734,223.6046464,9.580279936,278.3909701,-0.976128202,-19.67963389,1.17E+10,district
76426892B32484543258144,Hurunui District,1950-03,1950,3,10.83633796,103.9816295,11.40793273,79.03811218,-0.571594767,31.55884753,8.66E+09,district
76426892B89827280876957,Waimakariri District,1950-03,1950,3,11.50891022,84.31733412,11.94674042,68.81626949,-0.437830197,22.52529052,2.22E+09,district
76426892B12142127553015,Christchurch City,1950-03,1950,3,10.83893528,56.20883608,11.26672806,37.97554161,-0.427792773,48.0132572,1.46E+09,district
76426892B38400120345954,Selwyn District,1950-03,1950,3,10.14850136,108.9501297,10.74265609,102.681858,-0.594154724,6.104556165,6.43E+09,district
76426892B67490392619743,Ashburton District,1950-03,1950,3,10.50130976,105.3664298,11.08827158,103.6029547,-0.586961815,1.702147515,6.14E+09,district
76426892B42496743885166,Timaru District,1950-03,1950,3,10.47244534,103.4631733,11.17626022,86.9443862,-0.70381488,18.99925672,2.66E+09,district
76426892B16622223508882,Mackenzie District,1950-03,1950,3,8.843148839,113.444103,9.91736454,121.2896653,-1.074215701,-6.468450808,7.43E+09,district
76426892B45923139634861,Waimate District,1950-03,1950,3,10.83931681,103.6041326,11.73141672,65.91696458,-0.892099916,57.17370065,3.56E+09,district
76426892B18906871273548,Chatham Islands Territory,1950-03,1950,3,1.153601867,6.988996653,1.225551397,6.419738774,-0.071949529,8.867305975,7.73E+08,district
76426892B29825208127723,Waitaki District,1950-03,1950,3,9.530840073,95.80954955,10.56237909,78.82562495,-1.031539016,21.54619721,7.19E+09,district
76426892B81213624592516,Central Otago District,1950-03,1950,3,9.359795374,95.51146866,10.37774739,78.71583559,-1.017952013,21.33704476,9.96E+09,district
76426892B58919482239418,Queenstown-Lakes District,1950-03,1950,3,7.967666772,130.6367951,9.025998688,160.2876399,-1.058331916,-18.49852227,9.35E+09,district
76426892B14381320629181,Dunedin City,1950-03,1950,3,9.638972614,83.18049691,10.39065852,66.5640225,-0.751685906,24.96314642,3.27E+09,district
76426892B1616776897166,Clutha District,1950-03,1950,3,10.54501198,86.00384747,11.22143462,82.57116812,-0.676422642,4.157237248,6.35E+09,district
76426892B99609638104575,Southland District,1950-03,1950,3,9.237656388,160.684511,9.719593797,165.9552766,-0.481937409,-3.176015693,2.98E+10,district
76426892B13163294507058,Gore District,1950-03,1950,3,11.10831626,93.56214945,11.74035003,94.2975799,-0.632033764,-0.779903844,1.25E+09,district
76426892B89444897674661,Invercargill City,1950-03,1950,3,7.465795975,56.04869719,7.756981637,58.77582168,-0.291185662,-4.639874715,3.73E+08,district
Auckland,Auckland,1950-03,1950,3,14.23607201,32.93336323,14.57829608,58.89063198,-0.342224065,-44.07707622,4.26E+09,district
76426892B5692080734545,Kaip?tiki Local Board Area,1950-03,1950,3,17.75634006,40.80702536,18.23530841,73.36579677,-0.478968355,-44.37867895,3.38E+07,district
76426892B98769695069148,Wait?kere Ranges Local Board Area,1950-03,1950,3,6.461359624,16.09119791,6.651227417,27.26953978,-0.189867793,-40.99204446,2.94E+08,district
76426892B43791511168362,Kawerau District,1950-03,1950,3,15.22771541,34.68451899,15.90231807,104.1476954,-0.674602659,-66.69679645,2.35E+07,district
76426892B67902923412925,?p?tiki District,1950-03,1950,3,13.54543004,38.68548187,14.27307435,112.6514368,-0.727644315,-65.65913142,3.04E+09,district
76426892B94592608071475,Gisborne District,1950-03,1950,3,14.04505904,24.79710196,14.48807472,95.32868107,-0.443015687,-73.98778449,8.33E+09,district
76426892B8336521277252,Wairoa District,1950-03,1950,3,12.54549465,31.89179458,13.17008318,81.17502143,-0.624588531,-60.71230532,4.11E+09,district
76426892B40769329119322,Hastings District,1950-03,1950,3,13.3301004,34.58936101,13.98833889,80.91909834,-0.658238485,-57.25439146,5.21E+09,district
76426892B22916001519888,Napier City,1950-03,1950,3,13.79795643,19.99904462,14.29277225,61.62503693,-0.494815814,-67.54720871,1.02E+08,district
76426892B41441178851735,Central Hawke's Bay District,1950-03,1950,3,13.83588546,38.66458982,14.76158541,74.38208089,-0.925699948,-48.01894575,3.32E+09,district
76426892B38653513639865,New Plymouth District,1950-03,1950,3,13.29323936,80.89141106,14.08837797,92.06716611,-0.795138603,-12.13869778,2.19E+09,district
76426892B63659956028788,Stratford District,1950-03,1950,3,13.93943428,76.61358001,14.98786553,90.05884556,-1.048431245,-14.92942251,2.17E+09,district
76426892B20989652719934,South Taranaki District,1950-03,1950,3,13.81204931,75.79257913,14.65636285,78.95202127,-0.844313539,-4.001724204,3.56E+09,district
76426892B73257627899839,Ruapehu District,1950-03,1950,3,12.03625793,112.3668477,13.44734819,100.9410965,-1.411090257,11.31922637,6.72E+09,district
76426892B60533113586032,Whanganui District,1950-03,1950,3,13.48810061,80.11738873,14.66970047,75.7544016,-1.181599864,5.759384332,2.37E+09,district
76426892B73880124121288,Rangitikei District,1950-03,1950,3,11.70170991,80.09589517,12.91528383,75.63841733,-1.21357392,5.893140016,4.49E+09,district
76426892B10896556014,Manawat? District,1950-03,1950,3,12.86105232,90.3703611,14.11447897,75.30141783,-1.253426642,20.01150006,2.55E+09,district
76426892B89930780438599,Palmerston North City,1950-03,1950,3,14.09557547,77.6140594,15.21278359,67.48892913,-1.117208127,15.00265362,3.94E+08,district
76426892B74237617683232,Tararua District,1950-03,1950,3,13.27346451,58.96487143,14.3408582,68.57854579,-1.067393693,-14.01848675,4.37E+09,district
76426892B7250308358266,Horowhenua District,1950-03,1950,3,10.77337749,73.58508741,11.46243266,67.52391022,-0.689055165,8.97634211,1.06E+09,district
76426892B40296921759207,Kapiti Coast District,1950-03,1950,3,12.13543003,96.82035428,12.74098255,88.2411988,-0.605552528,9.72239226,7.25E+08,district
76426892B55441287291699,Porirua City,1950-03,1950,3,5.285238183,23.86062515,5.458536658,25.62745335,-0.173298475,-6.894279255,1.72E+08,district
76426892B70069822471948,Upper Hutt City,1950-03,1950,3,13.25148971,76.73011521,13.89727848,79.62051783,-0.645788774,-3.63022333,5.35E+08,district
76426892B69033052068966,Lower Hutt City,1950-03,1950,3,11.87353476,42.92367813,12.30606055,53.95777633,-0.432525789,-20.44950506,3.75E+08,district
76426892B25406189221199,Wellington City,1950-03,1950,3,9.859515287,31.7191114,10.05290084,39.85425514,-0.193385556,-20.4122338,2.88E+08,district
76426892B73686765097584,Waitemat? Local Board Area,1950-03,1950,3,17.71482146,38.77314075,18.19071336,74.81878074,-0.475891895,-48.17726195,1.86E+07,district
76426892B65793329230414,Puket?papa Local Board Area,1950-03,1950,3,14.17546655,31.0264126,14.55627703,59.87026885,-0.380810478,-48.17726195,1.70E+07,district
76426892B76499292811538,?r?kei Local Board Area,1950-03,1950,3,18.01655866,40.52809908,18.49836427,74.50292161,-0.481805601,-45.6020003,3.07E+07,district
76426892B3481372105760,Maungakiekie-T?maki Local Board Area,1950-03,1950,3,16.70414116,37.433064,17.15113553,69.28317123,-0.446994369,-45.97091425,3.75E+07,district
76426892B61751173785029,M?ngere-?t?huhu Local Board Area,1950-03,1950,3,8.12164511,18.29347513,8.34622758,33.69386119,-0.22458247,-45.70680093,7.07E+08,district
76426892B8082635890344,?tara-Papatoetoe Local Board Area,1950-03,1950,3,1.643266471,3.811949882,1.689145826,6.687682241,-0.045879355,-43.00043356,3.71E+07,district
76426892B9784131965054,Area Outside Territorial Authority,1950-03,1950,3,0.845205847,1.52017959,0.869904921,4.885092143,-0.024699075,-68.88125043,1.71E+09,district
76426892B75799514296056,Far North District,1950-04,1950,4,13.63448743,236.8359243,13.81787942,76.31664315,-0.183391991,210.3332569,6.58E+09,district
76426892B88537535922351,Whangarei District,1950-04,1950,4,15.17788084,256.7652407,15.51368529,74.33545588,-0.335804447,245.4142275,2.67E+09,district
76426892B63494088345666,Kaipara District,1950-04,1950,4,15.08260433,196.7536761,15.53011849,72.30241664,-0.447514159,172.1260025,3.05E+09,district
76426892B50034078290765,Thames-Coromandel District,1950-04,1950,4,12.08749818,153.5700364,12.59873819,80.87043563,-0.511240017,89.89638822,2.15E+09,district
76426892B20926799897700,Hauraki District,1950-04,1950,4,13.84587685,157.6636985,14.72909481,90.59589616,-0.883217959,74.02962513,1.26E+09,district
76426892B94157809900768,Waikato District,1950-04,1950,4,13.35826875,128.5468515,14.2612392,91.19169782,-0.902970452,40.96332732,4.42E+09,district
76426892B60758051011646,Matamata-Piako District,1950-04,1950,4,13.24314951,128.6197875,14.25618117,94.7458749,-1.013031652,35.7523878,1.75E+09,district
76426892B9049934298416,Hamilton City,1950-04,1950,4,13.52074969,126.5480827,14.68239427,100.2850347,-1.161644581,26.18840198,1.10E+08,district
76426892B28277932455235,Waipa District,1950-04,1950,4,12.59233649,115.963287,13.71790304,103.8934745,-1.12556655,11.61748858,1.47E+09,district
76426892B74267582170982,?torohanga District,1950-04,1950,4,11.63457327,111.1805953,12.70867819,115.4478962,-1.074104918,-3.696300231,1.98E+09,district
76426892B10420121574176,South Waikato District,1950-04,1950,4,11.60975982,104.3342424,12.63451302,105.0895325,-1.024753193,-0.718711046,1.82E+09,district
76426892B29950050378985,Waitomo District,1950-04,1950,4,10.69811476,105.6567278,11.77568777,109.8298514,-1.077573014,-3.79962596,3.52E+09,district
76426892B49452595685205,Taup? District,1950-04,1950,4,9.339595504,112.0135418,10.48866647,115.6632834,-1.14907097,-3.15548854,6.95E+09,district
76426892B94819834972279,Western Bay of Plenty District,1950-04,1950,4,13.01408939,144.2698346,13.71952565,119.8317377,-0.705436257,20.39367649,1.93E+09,district
76426892B41625514987736,Tauranga City,1950-04,1950,4,14.04912799,151.1937798,14.66584451,123.2059485,-0.616716525,22.71629871,1.28E+08,district
76426892B632863576138,Rotorua District,1950-04,1950,4,11.40891225,125.1776228,12.25917939,109.3685298,-0.85026714,14.45488292,2.60E+09,district
76426892B18513134445034,Whakat?ne District,1950-04,1950,4,11.23296685,144.992046,12.07611988,112.4376503,-0.843153036,28.95328711,4.43E+09,district
76426892B14950908560920,Masterton District,1950-04,1950,4,10.85949983,119.8382718,11.98092367,79.38306999,-1.121423848,50.96200212,2.29E+09,district
76426892B89020441057678,Carterton District,1950-04,1950,4,10.6297872,128.5522871,11.72384334,85.12082753,-1.094056138,51.02330511,1.18E+09,district
76426892B24718175617028,South Wairarapa District,1950-04,1950,4,10.93730708,110.3944637,11.84596574,73.40934988,-0.908658667,50.38202062,2.45E+09,district
76426892B40420864534448,Tasman District,1950-04,1950,4,7.342271147,99.59149026,8.611984446,119.6393033,-1.269713299,-16.75687881,9.60E+09,district
76426892B89864020181471,Nelson City,1950-04,1950,4,9.559683813,117.5858183,10.81601629,99.3944152,-1.256332476,18.30223871,4.14E+08,district
76426892B14162355231744,Marlborough District,1950-04,1950,4,6.964127527,63.94756655,8.271962944,77.38172755,-1.307835417,-17.36089569,1.04E+10,district
76426892B84594849147158,Kaik?ura District,1950-04,1950,4,7.113329168,52.95771902,8.429351671,68.55982492,-1.316022503,-22.75692204,2.04E+09,district
76426892B83106555775362,Buller District,1950-04,1950,4,7.711822178,107.5212927,8.924140888,172.5239686,-1.21231871,-37.67747545,7.91E+09,district
76426892B91014587529392,Grey District,1950-04,1950,4,8.014288183,82.21660085,9.180748383,202.9010505,-1.1664602,-59.47946023,3.50E+09,district
76426892B53697269366586,Westland District,1950-04,1950,4,6.075926175,105.9620007,7.101957303,276.3913143,-1.026031128,-61.66232611,1.17E+10,district
76426892B32484543258144,Hurunui District,1950-04,1950,4,7.181610258,37.77380339,8.588460376,85.45027498,-1.406850119,-55.79440393,8.66E+09,district
76426892B89827280876957,Waimakariri District,1950-04,1950,4,7.868297184,24.11848976,9.279307789,77.91202042,-1.411010605,-69.0439426,2.22E+09,district
76426892B12142127553015,Christchurch City,1950-04,1950,4,8.075131587,9.197017982,9.183042911,43.80860757,-1.107911324,-79.00636772,1.46E+09,district
76426892B38400120345954,Selwyn District,1950-04,1950,4,6.75877373,31.36420109,7.955070849,113.180951,-1.196297119,-72.28844534,6.43E+09,district
76426892B67490392619743,Ashburton District,1950-04,1950,4,7.090442883,29.81459379,8.175632477,113.8256573,-1.085189594,-73.8067897,6.14E+09,district
76426892B42496743885166,Timaru District,1950-04,1950,4,7.125736277,24.2430239,8.237978075,92.25068259,-1.112241798,-73.72049375,2.66E+09,district
76426892B16622223508882,Mackenzie District,1950-04,1950,4,5.922946157,31.22122139,6.78426478,126.5390886,-0.861318624,-75.32681662,7.43E+09,district
76426892B45923139634861,Waimate District,1950-04,1950,4,7.736844427,15.42407304,8.800254783,66.83333287,-1.063410356,-76.9215863,3.56E+09,district
